이탈여부,부양가족수,교육수준,총거래관계수,12개월비활성개월수,12개월고객접촉횟수,신용한도,회전잔액,1~4분기총이용금액변화,총거래금액,1~4분기거래횟수변화,나이그룹,수입,결혼여부_Married,결혼여부_Single,결혼여부_Unknown,카드등급_Gold,카드등급_Platinum,카드등급_Silver,성별_M
0.0,3,4,6,3,3,0.09092511013215859,0.7192982456140351,0.68,-0.8184103654999033,0.65,1,3,True,False,False,False,False,False,True
0.0,1,4,3,1,0,0.5320411160058737,0.15789473684210525,0.51,-0.9112357377683233,0.545,3,4,True,False,False,False,False,False,True
0.0,2,2,4,1,3,2.6408223201174743,0.04982456140350877,0.381,-1.004447882421195,0.421,3,5,True,False,False,False,False,False,True
0.0,3,2,5,1,4,0.6237885462555066,0.020350877192982456,0.722,0.17250048346548055,0.674,1,3,False,True,False,False,False,False,True
1.0,3,3,1,4,3,-0.06143906020558003,-0.7249122807017544,0.738,-1.0818023593115451,0.8,2,4,False,True,False,False,False,False,True
0.0,1,2,3,2,3,-0.22801762114537444,0.36701754385964913,0.732,-0.5159543608586347,0.636,1,2,False,True,False,False,False,False,True
0.0,0,0,4,1,4,-0.11712187958883995,0.8708771929824561,0.465,-0.9889769870431251,1.0,4,1,True,False,False,False,False,False,False
0.0,1,4,6,2,2,0.007518355359765051,0.24070175438596492,0.697,-0.6076194159736995,0.722,4,1,False,True,False,False,False,False,False
0.0,4,3,5,2,4,0.685697503671072,0.4442105263157895,1.43,-0.6884548443241153,1.08,1,4,True,False,False,False,False,False,True
0.0,4,6,4,1,2,3.520352422907489,0.015438596491228071,0.757,-0.770837362212338,0.773,2,0,False,False,True,False,False,True,False
0.0,0,3,5,2,3,-0.22226138032305434,0.23508771929824562,0.599,-0.5994971959002128,0.464,0,2,False,True,False,False,False,False,True
0.0,2,4,4,2,3,0.05662261380323055,0.035789473684210524,0.553,-0.9537807000580159,0.889,3,1,True,False,False,False,False,False,False
1.0,3,1,5,2,4,3.520352422907489,-0.3431578947368421,0.763,-1.0005801585766776,0.6,2,5,True,False,False,False,False,False,True
0.0,0,0,6,2,4,-0.3450220264317181,-0.3094736842105263,0.588,-0.6772384451750145,0.379,0,2,False,True,False,False,False,False,False
0.0,3,4,6,2,2,-0.2497503671071953,0.3487719298245614,0.574,-0.719783407464707,0.362,2,1,False,True,False,False,False,False,False
1.0,3,4,6,3,5,0.3043759177679883,-0.895438596491228,0.401,-1.1537420228195707,0.2,1,4,True,False,False,False,False,False,True
0.0,0,6,3,3,2,-0.13767988252569752,-0.23017543859649123,0.461,-0.9638367820537613,0.467,4,2,True,False,False,False,False,False,False
1.0,3,1,1,3,4,3.520352422907489,0.7943859649122808,0.796,-1.0489267066331465,0.6,3,4,False,False,False,False,False,False,True
0.0,2,4,4,3,2,-0.2647870778267254,-0.895438596491228,0.699,-0.23477083736221233,0.824,1,1,False,True,False,False,False,False,False
0.0,2,2,3,3,2,-0.16434654919236416,0.18736842105263157,0.998,-0.1806227035389673,0.972,2,2,False,True,False,False,False,False,True
0.0,1,2,3,2,5,-0.2800587371512482,-0.09894736842105263,0.707,-0.9120092825372268,0.833,3,2,True,False,False,False,False,False,True
0.0,2,4,3,2,4,-0.03524229074889868,0.2007017543859649,0.773,-0.7805066718236318,0.815,2,3,False,False,True,False,False,False,True
0.0,2,0,6,1,3,-0.1859618208516887,0.11017543859649123,0.49,-0.739895571456198,0.613,2,3,False,False,False,False,False,False,True
0.0,1,4,6,3,2,-0.3450220264317181,-0.37333333333333335,0.636,-0.9031135176948366,0.5,3,5,True,False,False,False,False,False,True
0.0,3,4,3,1,3,1.1799118942731277,0.16,0.668,-0.17482111777219106,0.895,2,3,True,False,False,False,False,False,True
0.0,4,1,6,3,2,0.4438179148311307,0.19298245614035087,0.463,0.20460259137497583,0.822,2,2,False,True,False,False,False,False,True
0.0,3,5,6,1,2,3.520352422907489,0.21333333333333335,0.707,0.09669309611293754,0.755,2,3,True,False,False,True,False,False,True
0.0,0,1,6,1,2,0.22672540381791484,0.08210526315789474,0.468,-0.8822278089344421,0.958,3,3,True,False,False,False,False,False,True
0.0,2,2,4,1,3,1.6320704845814977,0.13614035087719298,0.491,-1.0125701024946818,0.8,3,5,True,False,False,False,False,False,True
0.0,3,3,5,3,2,-0.2054625550660793,0.8708771929824561,0.816,-0.7368013923805841,0.64,2,2,True,False,False,False,False,False,False
0.0,3,2,6,2,3,-0.17820851688693098,0.6589473684210526,0.408,-0.9715722297427963,0.579,3,1,True,False,False,False,False,False,False
0.0,1,1,6,3,3,-0.2817033773861968,0.04350877192982456,0.926,-0.17520789015664281,1.0,3,2,True,False,False,False,False,False,False
0.0,1,0,6,3,2,2.293568281938326,-0.13473684210526315,0.847,-0.9893637594275768,1.176,3,0,True,False,False,False,False,False,False
1.0,1,4,4,2,3,2.463201174743025,-0.6701754385964912,0.769,-0.5380003867723845,0.294,2,4,True,False,False,False,False,False,True
0.0,3,4,3,1,2,0.3712187958883994,0.6673684210526316,1.295,-0.5333591181589634,0.848,1,3,True,False,False,False,False,False,True
0.0,2,3,3,3,1,-0.0568575624082232,0.6343859649122807,0.321,-1.0164378263391993,0.2,3,2,True,False,False,False,False,False,True
0.0,1,4,3,2,4,1.0126284875183553,0.15649122807017543,0.603,0.1821697930767743,0.537,3,0,False,False,False,False,False,False,False
0.0,2,3,3,2,2,0.8530983847283407,0.864561403508772,0.476,-0.9398568942177529,0.812,3,4,True,False,False,False,False,False,True
0.0,3,3,3,6,1,0.33961820851688695,-0.4014035087719298,0.551,-0.6374008895764842,0.537,1,1,False,True,False,False,False,False,False
0.0,1,2,5,1,2,0.9591776798825257,-0.21052631578947367,0.649,-0.6416553858054534,0.395,1,2,False,True,False,False,False,False,True
0.0,0,4,5,1,3,-0.09562408223201174,0.4926315789473684,0.675,-0.8315606265712628,0.577,3,2,False,True,False,False,False,False,False
0.0,1,1,3,1,4,2.506079295154185,0.2968421052631579,0.428,-0.8365886675691355,0.371,3,4,True,False,False,False,False,False,True
0.0,2,3,4,3,1,-0.07894273127753304,0.15368421052631578,0.783,-0.756913556372075,0.75,1,2,True,False,False,False,False,False,True
0.0,2,4,4,3,0,-0.1490748898678414,0.3719298245614035,0.963,-0.5279443047766389,0.95,1,0,False,True,False,False,False,False,False
0.0,2,4,5,1,3,0.7605286343612335,-0.895438596491228,0.539,-0.8675304583252755,0.367,3,5,True,False,False,False,False,False,True
0.0,3,4,4,2,2,0.19183553597650513,-0.10175438596491228,0.566,-0.1365306517114678,0.615,2,1,False,False,True,False,False,False,False
0.0,3,1,3,3,4,-0.27759177679882524,-0.06385964912280702,0.998,-0.49700251402049894,0.861,1,2,False,True,False,False,False,False,True
0.0,3,1,3,1,0,1.579676945668135,-0.28912280701754384,0.597,-0.8934442080835429,0.667,2,4,False,True,False,False,False,False,True
0.0,1,2,6,2,3,-0.2634948604992658,0.6484210526315789,0.697,-0.6969638367820538,0.541,3,1,True,False,False,False,False,False,False
0.0,2,2,4,3,4,2.5852569750367107,0.21543859649122807,0.694,-0.28273061303422936,0.738,1,3,False,True,False,False,False,True,True
0.0,2,3,3,3,2,0.1444933920704846,0.8708771929824561,1.201,-0.695029974859795,1.133,1,1,True,False,False,False,False,False,False
0.0,1,1,6,1,2,0.11101321585903083,0.5628070175438596,0.79,-0.4788242119512667,0.871,1,1,False,True,False,False,False,False,False
0.0,1,5,6,1,0,0.355007342143906,0.6933333333333334,0.696,-0.6288918971185458,0.485,1,5,True,False,False,False,False,False,True
0.0,1,2,4,3,1,-0.1940675477239354,0.0856140350877193,0.907,-0.4645136337265519,0.872,0,1,False,True,False,False,False,False,True
0.0,2,1,3,2,4,-0.16657856093979442,0.7740350877192983,0.748,-0.6126474569715722,0.853,1,2,False,True,False,False,False,False,False
0.0,3,3,3,3,2,-0.032305433186490456,0.8708771929824561,0.666,-0.6350802552697737,0.8,1,1,False,False,False,False,False,False,False
0.0,0,6,4,6,4,0.05063142437591777,-0.2596491228070175,0.721,-0.6288918971185458,0.886,3,3,True,False,False,False,False,False,True
0.0,0,5,3,3,3,-0.1636417033773862,0.6168421052631579,0.438,-0.9758267259717656,0.571,4,1,True,False,False,False,False,False,False
0.0,2,4,5,1,0,0.2716005873715125,0.5789473684210527,0.464,0.02900792883388126,0.909,2,1,True,False,False,False,False,False,False
0.0,1,4,3,3,2,1.2928046989720998,0.8568421052631578,1.027,-0.4111390446722104,0.605,3,4,True,False,False,False,False,False,True
0.0,2,2,3,2,4,2.5869016152716595,0.44842105263157894,1.454,-0.688841616708567,1.062,1,4,True,False,False,False,False,False,True
0.0,1,0,3,2,4,2.076358296622614,-0.20842105263157895,1.255,-0.21388512860181783,1.156,3,3,True,False,False,False,False,False,True
0.0,2,0,6,2,4,0.7115418502202643,0.30666666666666664,0.899,-0.46606072326435893,0.906,2,4,False,True,False,False,False,False,True
0.0,1,2,4,3,4,0.15459618208516887,0.8708771929824561,1.348,-0.49352156256043317,1.35,1,2,True,False,False,False,False,False,False
0.0,3,4,5,2,3,0.09632892804698973,0.4056140350877193,0.959,-0.773931541287952,0.786,2,2,False,False,True,False,False,False,False
0.0,3,1,5,1,5,0.07506607929515419,-0.36701754385964913,0.591,-0.9123960549216786,0.429,3,5,True,False,False,False,False,False,True
0.0,1,4,4,2,4,1.5498384728340675,0.1312280701754386,0.803,-0.20498936375942758,0.774,3,4,False,True,False,False,False,False,True
0.0,0,4,5,1,5,-0.23001468428781205,-0.895438596491228,0.601,-0.6869077547863083,0.697,4,2,True,False,False,False,False,False,True
0.0,3,4,6,2,3,-0.2054625550660793,0.391578947368421,0.615,-0.9004061110036743,0.636,3,1,True,False,False,False,False,False,False
0.0,1,2,3,2,2,0.2342437591776799,0.6905263157894737,0.448,-0.9205182749951654,0.632,3,4,True,False,False,False,False,False,True
0.0,1,6,6,3,4,2.5261674008810573,-0.3136842105263158,0.669,-0.4374395668149294,0.628,3,0,False,True,False,False,False,False,False
0.0,3,3,6,3,5,0.20757709251101322,0.047719298245614036,0.823,-0.5793850319087217,0.732,1,2,False,True,False,False,False,False,False
0.0,1,4,3,2,4,0.012804698972099854,-0.48280701754385963,0.856,-0.9854960355830593,1.5,3,1,True,False,False,False,False,False,False
0.0,0,4,3,3,3,0.22637298091042585,-0.895438596491228,0.551,-0.45484432411525816,0.65,0,3,False,False,False,False,False,False,True
0.0,2,2,6,2,5,0.41562408223201175,-0.009122807017543859,0.615,-0.5685554051440728,0.643,1,1,False,True,False,False,False,False,False
0.0,2,4,3,1,2,0.526754772393539,-0.3024561403508772,0.663,-0.8655965964030168,0.4,3,3,True,False,False,False,False,False,True
0.0,4,2,6,3,4,-0.15776798825256974,-0.895438596491228,1.065,-0.2498549603558306,0.532,2,1,False,True,False,False,False,False,False
0.0,1,4,4,3,3,2.8431130690161526,0.6189473684210526,0.536,-0.9270934055308451,0.789,3,4,True,False,False,False,False,False,True
0.0,1,2,3,3,3,-0.1892511013215859,0.5045614035087719,0.514,-0.9851092631986076,0.429,3,4,True,False,False,False,False,False,True
0.0,0,1,5,2,2,0.13697503671071953,0.3263157894736842,0.816,-0.6091665055115065,1.03,1,1,False,True,False,False,False,False,True
0.0,3,1,3,2,1,-0.2864023494860499,-0.047017543859649125,0.594,-0.42390253335911815,0.605,3,1,False,False,False,False,False,False,False
0.0,2,5,3,2,5,0.8590895741556535,0.7059649122807018,0.837,-0.5116998646296654,0.85,1,2,False,True,False,False,False,False,True
0.0,2,0,3,3,2,-0.20651982378854625,0.6203508771929824,0.825,-0.651711467801199,0.6,1,1,False,True,False,False,False,False,False
0.0,1,4,3,2,4,0.2351835535976505,0.11508771929824561,0.629,-0.5685554051440728,0.453,1,1,False,True,False,False,False,False,False
0.0,2,5,5,3,5,-0.0018795888399412628,0.4919298245614035,0.664,-0.4718623090311352,0.605,0,2,False,True,False,False,False,False,True
0.0,2,4,5,3,0,-0.31659324522760646,0.17684210526315788,0.444,-1.0025140204989365,0.393,3,2,True,False,False,False,False,False,False
0.0,2,1,6,1,3,0.25315712187958883,0.05473684210526316,0.411,-0.9932314832720943,0.364,3,4,True,False,False,False,False,False,True
0.0,0,4,5,3,3,3.520352422907489,0.1529824561403509,1.229,-0.2475343260491201,0.585,3,4,False,True,False,False,False,True,True
0.0,2,3,6,3,2,0.11042584434654919,0.16631578947368422,0.87,0.07193966350802553,0.548,2,5,False,True,False,False,False,False,True
0.0,3,1,3,1,1,0.7130690161527166,-0.4694736842105263,0.883,0.06768516727905627,0.477,2,2,True,False,False,False,False,False,True
0.0,2,4,5,3,3,-0.2429368575624082,0.0077192982456140355,0.465,-0.8021659253529299,0.821,2,1,True,False,False,False,False,False,False
0.0,2,1,4,4,1,0.06472834067547724,0.4870175438596491,0.371,-1.1088764262231676,0.368,3,3,True,False,False,False,False,False,True
0.0,0,6,5,4,3,0.15929515418502202,-0.38596491228070173,0.85,0.03210210790949526,0.857,4,2,False,True,False,False,False,False,True
0.0,3,0,3,3,2,0.5572980910425844,-0.895438596491228,0.897,-0.613034229356024,1.034,1,0,False,True,False,False,False,False,False
0.0,3,4,5,3,3,0.08117474302496329,0.12280701754385964,1.198,-0.6679559079481725,0.81,1,3,True,False,False,False,False,False,True
0.0,3,2,6,2,5,-0.043113069016152715,-0.37543859649122807,0.885,-1.006381744343454,1.182,3,5,True,False,False,False,False,False,True
0.0,4,3,6,2,2,0.623553597650514,-0.895438596491228,0.699,-0.1744343453877393,0.635,1,1,False,False,False,False,False,False,False
0.0,2,1,3,1,4,1.8288399412628487,-0.03508771929824561,1.4,-0.3840649777605879,1.0,1,4,True,False,False,False,False,False,True
0.0,0,2,3,2,3,0.17186490455212922,-0.895438596491228,0.968,-0.42467607812802166,0.674,1,1,False,False,False,False,False,False,True
0.0,2,4,4,2,4,0.21380323054331865,-0.895438596491228,1.454,-0.47340939856894215,1.136,1,3,True,False,False,False,False,False,True
0.0,1,1,4,2,5,0.9933627019089574,0.6147368421052631,1.424,-0.3388126087797331,0.767,1,4,False,True,False,False,False,False,True
1.0,3,4,3,2,3,-0.34936857562408224,-0.48,0.236,-1.2589441113904467,0.154,1,0,True,False,False,False,False,False,False
0.0,0,5,5,3,3,0.25022026431718064,-0.04842105263157895,0.538,-0.8702378650164379,0.381,3,1,True,False,False,False,False,False,False
0.0,1,4,6,3,5,0.22425844346549192,0.36912280701754385,0.923,-0.6126474569715722,0.581,1,1,True,False,False,False,False,False,False
0.0,0,0,3,2,4,1.9094273127753303,0.11929824561403508,0.736,-0.7062463740088958,0.654,4,3,False,True,False,False,False,False,True
0.0,4,0,3,2,4,0.11641703377386196,-0.02526315789473684,0.843,-0.9185844130729066,0.824,1,2,True,False,False,False,False,False,True
0.0,3,4,4,3,4,-0.20534508076358296,0.7908771929824562,0.884,-0.917810868304003,1.0,3,4,True,False,False,False,False,False,True
0.0,2,1,4,3,5,-0.25022026431718064,0.7747368421052632,0.695,0.07735447689035004,0.659,2,1,False,True,False,False,False,False,True
0.0,3,2,6,3,3,0.07130690161527166,0.10596491228070175,0.48,-0.7124347321601238,0.421,1,2,False,True,False,False,False,False,True
0.0,1,2,6,4,4,1.1370337738619678,0.4750877192982456,0.651,-0.746083929607426,0.645,2,0,True,False,False,False,False,False,False
0.0,0,2,3,3,4,0.6705433186490455,-0.17894736842105263,0.467,-0.9247727712241346,0.429,4,4,True,False,False,False,False,False,True
1.0,3,2,2,1,5,-0.17820851688693098,-0.895438596491228,0.949,-1.106942564300909,2.5,3,2,True,False,False,False,False,False,True
1.0,4,4,2,3,5,-0.36542731277533036,-0.6764912280701755,0.657,-0.817250048346548,0.733,2,3,False,False,True,False,False,False,True
0.0,3,6,5,2,4,3.236064610866373,-0.895438596491228,0.766,-0.4950686520982402,0.917,3,4,True,False,False,False,False,False,True
0.0,2,4,5,3,2,-0.1803230543318649,-0.33824561403508774,0.5,-0.9325082189131696,0.579,3,0,True,False,False,False,False,False,False
0.0,4,0,3,3,3,0.14249632892804698,0.43087719298245614,0.938,-0.03287565267839876,0.66,2,2,False,True,False,False,False,False,True
0.0,3,5,5,1,3,-0.2342437591776799,0.2982456140350877,1.492,-0.2985882807967511,1.25,3,1,False,True,False,False,False,False,False
0.0,5,5,3,3,2,3.520352422907489,0.3192982456140351,0.605,-0.5716495842196867,0.575,1,4,False,True,False,False,False,True,True
0.0,0,2,4,3,2,-0.2829955947136564,0.05964912280701754,0.46,-1.0129568748791336,1.0,4,1,True,False,False,False,False,False,True
0.0,1,1,3,1,1,0.024787077826725405,-0.895438596491228,0.564,-0.9437246180622704,0.538,4,2,True,False,False,False,False,False,False
0.0,1,4,6,2,5,2.563641703377386,0.062456140350877196,1.394,-0.6219299941984142,1.0,1,4,False,True,False,False,False,False,True
0.0,2,4,5,2,2,0.4292511013215859,-0.43649122807017543,0.588,-0.3825178882227809,0.909,3,1,True,False,False,False,False,False,False
0.0,2,6,5,2,3,-0.222496328928047,0.17614035087719299,0.715,-0.7650357764455618,0.444,1,2,True,False,False,False,False,False,False
0.0,2,4,6,2,2,1.0697209985315712,-0.16,0.509,-0.5863469348288533,0.595,1,5,False,True,False,False,False,False,True
0.0,1,3,6,1,5,0.8951541850220265,0.4624561403508772,0.435,-0.8895764842390254,0.652,3,4,True,False,False,False,False,False,True
0.0,3,0,6,1,1,-0.18713656387665198,0.383859649122807,0.969,-0.6787855347128215,0.812,1,1,False,True,False,False,False,False,False
0.0,0,6,6,2,3,-0.22919236417033773,0.25894736842105265,0.765,-0.5476696963836782,0.903,1,3,False,True,False,False,False,False,True
0.0,3,4,5,2,2,0.7068428781204111,-0.38596491228070173,0.893,-0.6741442660994005,1.207,1,0,False,True,False,False,False,False,False
0.0,3,4,6,1,2,0.43265785609397944,0.6898245614035088,1.158,-0.40611100367433767,1.31,1,2,False,True,False,False,False,False,False
0.0,1,4,5,2,1,2.562819383259912,-0.4182456140350877,0.498,-0.18874492361245407,0.789,3,3,False,False,True,False,False,True,True
0.0,1,1,5,3,0,0.014331864904552129,0.4610526315789474,0.986,-0.5534712821504545,0.706,1,1,True,False,False,False,False,False,False
0.0,3,4,4,3,2,1.2123348017621145,-0.895438596491228,1.624,-0.44324115258170566,1.087,1,5,True,False,False,False,False,False,True
0.0,1,4,6,2,2,-0.2641997063142438,0.48350877192982455,0.596,-0.8532198801005608,0.688,3,2,True,False,False,False,False,False,True
0.0,1,0,6,1,4,-0.2058149779735683,0.36912280701754385,0.675,-0.14465287178495456,0.75,2,4,False,False,True,False,False,False,True
0.0,3,2,5,2,1,-0.22226138032305434,0.5887719298245614,0.688,-0.12338039064010829,0.711,2,2,False,True,False,False,False,False,False
0.0,2,1,6,1,3,0.540381791483113,0.3719298245614035,0.35,-1.0361632179462386,0.333,3,4,True,False,False,False,False,False,True
0.0,2,0,5,2,3,-0.22555066079295155,0.14035087719298245,0.537,-0.8408431637981049,0.414,3,1,True,False,False,False,False,False,False
0.0,2,4,6,3,3,-0.16129221732745963,-0.895438596491228,0.652,-0.619222587507252,0.457,1,2,False,False,False,False,False,False,True
0.0,2,4,6,1,0,2.035359765051395,0.8708771929824561,0.409,-0.9947785728099013,0.409,3,4,True,False,False,False,False,False,True
0.0,2,2,5,2,4,-0.1811453744493392,0.27228070175438596,0.34,-0.9375362599110424,0.632,3,0,True,False,False,False,False,False,True
0.0,1,3,4,2,4,1.5101321585903085,0.3291228070175439,0.54,0.22896925159543607,0.66,2,3,True,False,False,False,False,False,True
0.0,2,2,5,6,3,-0.19806167400881058,0.8708771929824561,0.583,-0.9441113904467221,0.696,3,3,True,False,False,False,False,False,True
0.0,3,4,5,1,2,3.520352422907489,0.8091228070175439,0.742,-0.2684200348095146,0.727,2,3,True,False,False,True,False,False,True
0.0,4,4,4,1,1,1.100734214390602,-0.007017543859649123,0.438,-0.07735447689035004,0.523,1,3,False,True,False,False,False,False,True
1.0,3,4,4,4,3,1.6590895741556535,0.8708771929824561,0.799,-1.0725198220847032,0.591,2,4,True,False,False,False,False,False,True
0.0,1,1,6,2,2,-0.04052863436123348,-0.5452631578947369,0.635,0.3252755753239219,0.523,2,1,True,False,False,False,False,False,False
0.0,1,1,3,2,4,0.2713656387665198,0.8512280701754386,0.65,-0.8826145813188938,1.0,4,1,True,False,False,False,False,False,False
